,"k:50,nchains:50,depth:10","k:50,nchains:50,depth:20","k:50,nchains:100,depth:10","k:50,nchains:100,depth:20","k:100,nchains:50,depth:10","k:100,nchains:50,depth:20","k:100,nchains:100,depth:10","k:100,nchains:100,depth:20"
6237,-13.252483455321054,-13.008988278837634,-13.280501710232027,-13.254296007761065,-13.298745905180489,-13.471444401713013,-13.25176293477027,-13.189291434508583
6238,-10.768679894470758,-10.555040193297812,-10.455620774752672,-10.354025447332907,-9.928088531524034,-10.405474695571726,-10.285729765967533,-10.110097417966738
6239,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
6240,-13.913116929855287,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.86506614640743,-13.785991295166825,-13.88026488462942
6241,-12.075927586530643,-12.435414561546954,-12.08751146316038,-12.079822835489281,-12.278882546176595,-11.87463944183552,-12.113994356504083,-12.269753130758488
6242,-13.280459636435124,-13.335717753478635,-13.25031777057675,-13.300524075007054,-13.301990418765591,-13.123697331386657,-13.266977631438795,-13.099653707840316
6243,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.86506614640743,-13.802968975586479,-13.88026488462942
6244,-13.934841897844903,-13.85009328178703,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.86506614640743,-13.79943303479497,-13.88026488462942
6245,-13.36141773138849,-13.487245323298175,-13.41560338370391,-13.610888699891833,-13.627431538937644,-13.459021388567637,-13.375171887380482,-13.482495693329605
6246,-9.583770382547845,-8.986567289825071,-8.52831633907731,-8.380205938467803,-8.24785416440193,-8.963473706135439,-9.293858367660128,-8.730162198824226
6247,-13.917237983266041,-13.9091899644446,-13.88062208349117,-13.959935800208576,-13.891498212246233,-13.841623762110325,-13.802968975586479,-13.88026488462942
6248,-12.338314573700536,-12.401665635553602,-12.10005122173611,-12.255757733744163,-12.117564826070016,-11.85090519913766,-12.247662604190719,-12.63346688341762
6249,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
6250,-12.878903472693832,-13.214123518823172,-12.932801445630176,-12.879786643029258,-12.414204810583307,-12.864105379093091,-12.845907454346507,-12.44878643119894
6251,-13.278095697967133,-13.352271650177615,-13.234293374014168,-13.429030569024123,-13.379249628886278,-13.217748908860107,-13.235258904968193,-13.31761685356214
6252,-13.070626017093817,-13.443390242775143,-13.07662910059104,-13.360168519736307,-13.279640249577158,-13.23512075523751,-13.22162368694172,-13.15222568834788
6253,-12.289844652135596,-12.173413215198252,-12.029801146146324,-12.079765190807123,-12.196207037133126,-12.275201118746175,-11.957896861202627,-11.872617089854083
6254,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.91961097079445,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6255,-12.409016823246034,-12.522908643478967,-12.468782074582442,-12.38022331784591,-12.518756816556765,-12.63727820923416,-12.392865774184047,-12.47973621496204
6256,-13.46664466565622,-13.190136857848929,-13.20906228619986,-13.351761676306012,-13.302947477048924,-13.167746323385543,-13.335301845911294,-13.288228806074445
6257,-13.196595670652348,-13.289574700060308,-13.119408561843027,-13.3326211124449,-13.230190533764429,-13.112259777425585,-13.16831055720272,-13.253936585514246
6258,-10.089362263692744,-9.873647581766104,-9.913867018878081,-9.60379454760942,-9.743280738453956,-10.239637572779488,-10.255010742365423,-10.202564919381082
6259,-12.438459373124951,-12.480067825288748,-12.445625243720615,-12.470605151556494,-12.786037933050821,-12.646343705859522,-12.646338380379557,-12.661740475949784
6260,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
6261,-13.587778095931103,-13.444460266374636,-13.429805041993353,-13.579936280330504,-13.516431473725154,-13.4304563433505,-13.507287286294828,-13.345173292313337
6262,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
6263,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
6264,-13.934841897844903,-13.892187873054262,-13.879924188162681,-13.948300386084675,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6265,-13.180032559757159,-13.330885017638474,-13.257985481182718,-13.2685944735313,-12.893993554491049,-13.272002113696269,-13.12679475072888,-12.871829489416653
6266,-12.725194476406411,-12.188099401902141,-12.287426896333672,-12.564892093758697,-12.394647203602565,-12.326473922368814,-12.630040244713541,-12.523152898815232
6267,-13.934841897844903,-13.85009328178703,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.86506614640743,-13.79943303479497,-13.88026488462942
6268,-9.027720646349934,-8.71865002158106,-8.998360884343379,-9.217920152274404,-8.891332747523801,-8.632853451048817,-8.990501921919579,-8.993676618128497
6269,-13.381873007464831,-13.397990748753733,-13.419764889695372,-13.422202516457448,-13.112856602100864,-13.261485041122196,-13.28014527493978,-13.04724977517558
6270,-13.574287082220645,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.633673245530002,-13.621376792499776,-13.531116308334006,-13.59355108981648
6271,-12.424502830377357,-12.690968642377788,-12.787733091913635,-12.745593705967824,-12.357624662874663,-12.646182409636605,-12.867741246341478,-12.518306351173898
6272,-13.02846502708671,-13.362041024483112,-13.123635958752379,-13.445841050867791,-13.265684237139158,-13.222079370795802,-13.269008233197011,-13.198341702505106
6273,-13.574287082220645,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.633673245530002,-13.621376792499776,-13.531116308334006,-13.583992634157832
6274,-13.601423388543523,-13.477528475616111,-13.446455256860045,-13.659493057209222,-13.569772364731325,-13.620618976967256,-13.540345824114556,-13.543562392616725
6275,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
6276,-12.219993305405533,-12.38368248948283,-12.140303097085425,-11.940730474058967,-12.459054482334983,-12.41650169414225,-12.643159410657647,-12.575088799921177
6277,-12.284788341842294,-12.679657383059709,-12.34238165571654,-12.276111015023835,-12.350114012002074,-12.079193178111202,-12.29903454742525,-12.340459389493043
6278,-13.047795659096305,-13.086701148589512,-12.898099092296505,-12.82049742927011,-12.914056682438229,-12.828367044505022,-12.524343816115334,-12.612362865362497
6279,-13.770322429282682,-13.888843062527071,-13.826276522821765,-13.86363835105814,-13.73438366284301,-13.713613278225328,-13.742485470700913,-13.864691496203115
6280,-13.51411334817071,-13.275631995471398,-13.413331006035786,-13.547769502447427,-13.498466976718278,-13.418335770207634,-13.476727121564528,-13.290229669492646
6281,-12.403786733042825,-12.393206687374192,-12.562233891249791,-12.646835952669473,-12.630036376240243,-12.883097748734512,-12.64607070366553,-12.492676825449006
6282,-13.913116929855287,-13.9091899644446,-13.87897799541316,-13.959935800208576,-13.891498212246233,-13.86506614640743,-13.78090258479328,-13.88026488462942
6283,-12.573952503798976,-12.175773117472588,-12.004933142769694,-12.40634145323817,-12.166422036022238,-12.18362054780061,-12.458485041468844,-12.387975661421276
6284,-12.614078379027788,-12.844461211042844,-12.738783376104475,-12.955203428914396,-12.903707093900783,-13.045400763894856,-12.833259455621315,-12.886415865276806
6285,-13.871476214477966,-13.903008087683173,-13.862297989929749,-13.959935800208576,-13.891498212246233,-13.865136802250907,-13.78090258479328,-13.88026488462942
6286,-13.478347659800672,-13.395141269037312,-13.366494974863647,-13.492476754396753,-13.443224526483629,-13.388621179060879,-13.469086659488077,-13.256344299214073
6287,-13.267973713668546,-13.253763878796155,-13.392704398240902,-13.410273683371244,-13.145304298006732,-13.185068697484912,-13.252521542448925,-13.046087417541308
6288,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6289,-13.555793316206682,-13.436099973859577,-13.489407973713284,-13.534226509129194,-13.635195324546892,-13.463345889805412,-13.532960286848738,-13.325576408931703
6290,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
6291,-12.92257070743346,-13.153927126608302,-12.91973079786255,-13.212409678242206,-13.221642229423134,-13.083979802384833,-13.033674197903359,-13.12632903952176
6292,-13.367549555543382,-13.398961862790204,-13.212435653286185,-13.545416661382529,-13.463657809407378,-13.427430295052934,-13.36517093835892,-13.41001014589648
6293,-12.098838668708227,-12.30667856962654,-12.472872551084825,-12.33240007920103,-10.951950569177686,-11.357493978723506,-11.402132688515174,-11.107124204690015
6294,-13.191261846457516,-13.124782653378391,-13.155120513100123,-12.963453331833716,-12.988119387069107,-12.969995234036213,-13.153627003678796,-12.977591661500767
6295,-12.496251201973068,-12.326971902397384,-12.411006283642164,-12.467872846445541,-12.446461072995671,-12.450425355948239,-12.455567652230458,-12.550808743328224
6296,-13.191261846457516,-13.142516907651808,-13.172737636967017,-13.028141319374038,-13.110625846855152,-13.070912494915609,-13.188034062871715,-13.0575682934545
6297,-13.865348063073075,-13.85009328178703,-13.873702318864396,-13.908204178948417,-13.833604939023406,-13.86506614640743,-13.767217270712845,-13.87919906828805
6298,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.963149110149402,-13.866486244240662,-13.865136802250907,-13.79943303479497,-13.88026488462942
6299,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
6300,-13.934841897844903,-13.9091899644446,-13.879924188162681,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.802968975586479,-13.88026488462942
6301,-13.472144655288691,-13.521830747345698,-13.419305495495415,-13.683795992550765,-13.627431538937644,-13.492746405968466,-13.42626893740648,-13.502475030486682
6302,-12.854988991585435,-13.106962117537696,-13.024803807982423,-13.186909968195957,-13.106562212719828,-12.742652004699261,-13.110824507566383,-13.055998896408033
6303,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6304,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6305,-13.193702016957346,-12.518162315326004,-13.0828889232645,-13.07800903996261,-13.10004558470287,-12.85405546145974,-12.802165300873176,-12.993415582769734
6306,-13.456678624136611,-13.31454236259298,-13.536144250716648,-13.504958406180062,-13.460297502183334,-13.593231181786212,-13.472149185964732,-13.49493474845682
6307,-13.328958060895808,-13.059911674002405,-13.058554436271466,-13.345848570346131,-13.098020175859038,-13.309712519609173,-13.295666108055556,-13.178238437919521
6308,-13.679858814448544,-13.555230945630885,-13.497508011748467,-13.662008781251572,-13.62784743460672,-13.592478604443748,-13.528143588562315,-13.62621296390901
6309,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.786470528477578,-13.871737536373805
6310,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.963149110149402,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6311,-13.131859938413138,-12.670455515437233,-13.07983081676519,-13.108091919418591,-13.080247131881622,-12.774016867396924,-12.90350225854123,-13.059046100545231
6312,-13.311541947098508,-12.52074446737858,-13.0828889232645,-13.121393077403411,-13.083482663718598,-12.83819367532397,-12.807271154875359,-13.054908134264815
6313,-13.180032559757159,-13.330885017638474,-13.244807348274312,-13.294233431689982,-12.879059809536672,-13.272002113696269,-13.153776792759237,-12.871829489416653
6314,-13.223391828427411,-13.193107703302053,-13.293398216174044,-13.55229080370493,-13.25525015171009,-13.380636506289543,-13.41880696827272,-13.241197276412917
6315,-12.600328731252308,-12.646196872280502,-12.582011763450852,-12.617678676105845,-12.972884209645512,-12.796093222658508,-12.726074644081809,-12.586694590812977
6316,-13.436957017569444,-13.372578624307835,-13.361166081953497,-13.499616317531261,-13.446339239340837,-13.409846584642247,-13.465898654710037,-13.27251396823305
6317,-11.824226235021913,-11.313942749459173,-11.745799396983536,-11.635547417744638,-11.92571484261421,-11.720590138453082,-11.729211487733192,-11.783708879816038
6318,-12.999295227339276,-13.16528153133608,-12.930120052191514,-12.808469260440114,-12.966289525133616,-12.828367044505022,-12.52682309124977,-12.629243425299348
6319,-13.079163369947368,-13.211603384890209,-13.108345441956779,-13.348033936508388,-13.150298459762826,-13.129506160514497,-13.151358609596963,-13.285340959455873
6320,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
6321,-13.859344178750268,-13.903008087683173,-13.84573974265877,-13.959935800208576,-13.848844106436072,-13.847031113344922,-13.775009261194628,-13.88026488462942
6322,-13.917237983266041,-13.9091899644446,-13.88062208349117,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
6323,-12.200513841842767,-12.420757381026863,-12.042169721593586,-12.217218545847167,-12.076586918895616,-11.70147016444237,-11.91445698372007,-12.013652200451002
6324,-13.36308327398135,-13.520868335143225,-13.184779256491868,-13.356060809676796,-13.234639728233498,-13.30686738585878,-13.252911263810454,-13.183656754677484
6325,-12.745904881367245,-12.97448677107569,-12.924879700806683,-13.011881133473262,-12.912384653325514,-12.700674768777462,-13.015625152192497,-12.744404750974589
6326,-13.64695051409592,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.62784743460672,-13.621376792499776,-13.497934794292586,-13.59355108981648
6327,-12.649526540962494,-12.533741816717395,-12.807122387925993,-12.738746080296094,-12.381946032067543,-13.030052124407185,-12.789339852062932,-12.689202470938753
6328,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6329,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6330,-12.741527621074283,-12.627722085660958,-12.958299731158217,-12.564067437611616,-12.66901636653128,-12.929006340727602,-12.862199659808352,-12.765326753478487
6331,-12.649526540962494,-12.533741816717395,-12.807122387925993,-12.714468190327782,-12.381285730922983,-13.030052124407185,-12.789339852062932,-12.689202470938753
6332,-12.783877725797701,-12.410694577777504,-12.444750588400368,-12.819769230788534,-12.504387677872947,-12.607318868608699,-12.709248430926129,-12.655029076651912
6333,-12.71847006379481,-12.655781510305701,-12.615134158116637,-12.833044064591697,-12.872418913187133,-12.46578300985073,-12.69252036079997,-12.552463159047596
6334,-13.114102353482874,-13.155395595559133,-13.05809185658581,-12.913645716475209,-12.773333214820614,-12.877336906986475,-13.08849064936221,-12.621047331873855
6335,-13.574287082220645,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.602940119451905,-13.621376792499776,-13.497934794292586,-13.587850526877569
6336,-13.077218131506752,-13.233514237328984,-13.131279527400343,-13.371414506505259,-13.159803791013926,-13.081105139054515,-13.099380185419673,-13.34286404066421
6337,-11.949477233587778,-12.51499873227322,-12.321244449190308,-12.14267102088346,-12.258495925775534,-12.145669146513182,-12.19950721762579,-12.347504345327115
6338,-13.934841897844903,-13.85009328178703,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.86506614640743,-13.79943303479497,-13.88026488462942
6339,-13.191261846457516,-13.142516907651808,-13.172737636967017,-13.03211602555806,-13.092715730212573,-13.070912494915609,-13.21352187559694,-13.0575682934545
6340,-13.456678624136611,-13.31454236259298,-13.536144250716648,-13.504958406180062,-13.460297502183334,-13.593231181786212,-13.472149185964732,-13.47729658903902
6341,-11.087080673123303,-11.338211592128403,-10.846633316917623,-10.571522850069258,-11.082923683945962,-10.994333566106395,-11.014798241599669,-10.844648376802791
6342,-13.348749926206827,-13.364870467860497,-13.198847808718744,-13.48341223252711,-13.330004144853877,-13.305942028214943,-13.237395617941894,-13.37586871309097
6343,-13.525293866671694,-13.497335598031032,-13.491204642137582,-13.523586888097734,-13.502458400992564,-13.439003608606113,-13.44570917570039,-13.286024589836863
6344,-13.36141773138849,-13.487245323298175,-13.41560338370391,-13.610888699891833,-13.627431538937644,-13.459021388567637,-13.375171887380482,-13.482495693329605
6345,-13.266295534320665,-13.011520712377838,-13.265298844254989,-13.222803959141055,-13.298745905180489,-13.51674862095355,-13.239545222011131,-13.23804297591891
6346,-13.456678624136611,-13.31454236259298,-13.536144250716648,-13.498638570700372,-13.456241885591448,-13.593231181786212,-13.472149185964732,-13.490103362388606
6347,-13.934841897844903,-13.9091899644446,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.802968975586479,-13.88026488462942
6348,-12.761201563270948,-12.928210543710575,-12.935994149224022,-12.987036241805518,-12.777295013078508,-12.608101979558885,-12.854054874334137,-13.006829897036724
6349,-12.33069771775166,-12.90167989258823,-12.788198099455476,-12.97762187645417,-13.147595158337232,-12.764011418205792,-12.972030227721731,-12.71033537600352
6350,-9.693332347113602,-9.101806570359589,-8.83838221111879,-8.925226248490624,-9.235157948107263,-9.296240512344932,-9.804700649228673,-9.136969882612426
6351,-12.900189310125688,-13.18249945435983,-12.483768213490977,-12.78089684813863,-12.827234358799881,-13.069127358418543,-12.658439522255224,-12.652544010722163
6352,-13.934841897844903,-13.860913496415941,-13.881568276240692,-13.91961097079445,-13.877210058241532,-13.865136802250907,-13.786470528477578,-13.871737536373805
6353,-13.253677516281861,-12.984364311929546,-13.151010484995366,-13.137251235408433,-13.064998603933915,-12.976591627256566,-13.153274058625895,-12.887826535647932
6354,-13.466008956240978,-13.26601393036156,-13.370345403460258,-13.506217288301855,-13.457464616792043,-13.393708281402267,-13.50685179481056,-13.331231636939817
6355,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.955075560928824,-13.880774398245363,-13.86506614640743,-13.79943303479497,-13.88026488462942
6356,-13.047795659096305,-13.18217806178686,-12.930120052191514,-12.849264096006314,-12.932358057225386,-12.828367044505022,-12.52682309124977,-12.629243425299348
6357,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.949985598173516,-13.150618501380679,-13.12013399585036,-13.081814668272953,-12.963043806112099
6358,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6359,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
6360,-13.87559726788872,-13.867095373177369,-13.881568276240692,-13.917995256679008,-13.844328753024277,-13.868240624749694,-13.79943303479497,-13.87171750362667
6361,-13.923224205448166,-13.892187873054262,-13.879924188162681,-13.948300386084675,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.87919906828805
6362,-11.03763179497804,-11.035559087159054,-11.163660066469392,-11.088126625853906,-11.487217190966271,-10.911318324158783,-10.907789723779779,-11.203769036602395
6363,-13.87559726788872,-13.860913496415941,-13.85905322093489,-13.963149110149402,-13.877210058241532,-13.831874652931948,-13.784917758895542,-13.863190155371052
6364,-13.607195382573268,-13.565968840528715,-13.501836943073101,-13.66189290150882,-13.633673245530002,-13.621376792499776,-13.531116308334006,-13.589693197096743
6365,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6366,-11.716631135566427,-11.499772745258156,-11.77166049622352,-11.601105717451937,-11.819725382809152,-11.278414179639592,-11.210945989557882,-11.401828311686778
6367,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.877210058241532,-13.86506614640743,-13.802968975586479,-13.88026488462942
6368,-13.87559726788872,-13.903008087683173,-13.834928743945452,-13.961533396033959,-13.891498212246233,-13.865136802250907,-13.797880265212934,-13.88026488462942
6369,-11.681366066752934,-11.579951366809123,-11.284369458765543,-11.425804389681488,-11.718355494229053,-10.6243138640747,-11.662344700205391,-11.409719329796406
6370,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
6371,-13.934841897844903,-13.867095373177369,-13.879924188162681,-13.91961097079445,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6372,-12.443617548018585,-11.904038861303766,-11.810406498883435,-11.902764820665745,-12.189028678169489,-12.089467925153212,-11.937565099898286,-11.97470038238878
6373,-12.793802913312339,-12.254953634759104,-12.259122198967745,-12.536541835532024,-12.220739988977513,-12.286507631753631,-12.590422410260027,-12.493745532085825
6374,-12.362880117443416,-12.360645734611948,-12.304170398616298,-12.44228702681654,-12.464132444457446,-12.450425355948239,-12.424902109204943,-12.543592282544036
6375,-12.293763458867137,-12.732954186162713,-12.358278051505488,-12.383643590071125,-12.594576880330093,-12.136894259185356,-12.259757583098276,-12.08304013185717
6376,-13.072611848603309,-13.01240950443738,-13.064081734032984,-12.952690116947482,-13.136079895928365,-13.12013399585036,-13.081814668272953,-12.963043806112099
6377,-13.36395013539632,-13.181718071714226,-13.543538975214414,-13.498638570700372,-13.471180377623655,-13.52465630397469,-13.472149185964732,-13.465119913124488
6378,-12.8925496492231,-13.162273218592452,-12.975474490331482,-13.227272392492045,-13.100669201099256,-13.246636654889315,-12.933821002774788,-13.016812222979201
6379,-13.825025720135928,-13.867095373177369,-13.866663160928379,-13.961533396033959,-13.877210058241532,-13.865136802250907,-13.786470528477578,-13.863190155371052
6380,-11.844498223870069,-11.048339259170996,-11.016729764228751,-11.165314031154365,-10.887381266248816,-10.699684792101282,-11.237630388457772,-11.139748291412104
6381,-13.923224205448166,-13.85009328178703,-13.879924188162681,-13.948300386084675,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.87919906828805
6382,-12.430460166112793,-11.716262472125832,-12.197153565319004,-12.17738297292797,-12.3257452296314,-12.505492529012496,-12.033534339076521,-11.903354805455379
6383,-12.709658866474,-13.006259514838503,-12.853129443981954,-13.047180545788606,-12.92270437229917,-12.658762665575004,-12.931919830483642,-12.627901430190134
6384,-12.265685231055595,-12.640167540966372,-12.559470761023507,-12.691664961271323,-11.782800531734537,-12.394062713028495,-11.729520836598965,-11.826995211754888
6385,-12.424502830377357,-12.690968642377788,-12.787733091913635,-12.745593705967824,-12.357624662874663,-12.646182409636605,-12.867741246341478,-12.518306351173898
6386,-13.456678624136611,-13.31454236259298,-13.536144250716648,-13.504958406180062,-13.460297502183334,-13.593231181786212,-13.457605186649234,-13.475651862131613
6387,-10.680618195873828,-10.950364352912082,-11.074620475429759,-10.454993643084823,-10.956254401600098,-10.620850949606703,-10.767000132099236,-10.89114333970172
6388,-13.525820825813284,-13.457631419642018,-13.332812203430635,-13.605287562283063,-13.475721931069675,-13.537650277871126,-13.454996671045485,-13.47645649514869
6389,-13.917237983266041,-13.860913496415941,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.865136802250907,-13.79943303479497,-13.88026488462942
6390,-12.823346369538328,-13.229121177181304,-12.998566219628255,-13.334233177828407,-13.060297043644823,-13.27623853611865,-13.106993513850409,-13.105274849298082
6391,-13.87559726788872,-13.903008087683173,-13.834928743945452,-13.961533396033959,-13.891498212246233,-13.865136802250907,-13.797880265212934,-13.88026488462942
6392,-12.505813637627083,-13.009849510718192,-12.476991709754298,-12.982604787999389,-12.764710883163202,-12.968165477268796,-12.733919297802327,-12.7405442933775
6393,-11.70579973060003,-11.641103638678011,-11.511404168426974,-11.49688000841471,-11.73053789093032,-11.644101114248045,-11.502634022732073,-11.588673748735086
6394,-13.87559726788872,-13.860913496415941,-13.869864219648207,-13.963149110149402,-13.877210058241532,-13.831874652931948,-13.781381818104032,-13.863190155371052
6395,-13.87559726788872,-13.860913496415941,-13.869864219648207,-13.91961097079445,-13.877210058241532,-13.831874652931948,-13.781381818104032,-13.863190155371052
6396,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
6397,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.215553718102294,-13.30771579353474,-13.107210247768773
6398,-11.46094094469197,-11.787875653670994,-11.168225176267654,-11.067028046296334,-10.823792091586167,-10.888349387097316,-11.292168380769208,-11.276958799370348
6399,-12.323821364080679,-12.768542499180787,-12.485686124461973,-12.801007426284432,-12.726690464171941,-12.386347210588868,-12.544625888480855,-12.493696270714304
6400,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
6401,-13.072611848603309,-13.008009366037122,-13.064081734032984,-12.935977067139133,-13.136079895928365,-13.06854392764767,-13.081814668272953,-12.9199176091271
6402,-13.472144655288691,-13.521830747345698,-13.419305495495415,-13.683795992550765,-13.627431538937644,-13.492746405968466,-13.42626893740648,-13.502475030486682
6403,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.963149110149402,-13.877210058241532,-13.841623762110325,-13.79943303479497,-13.88026488462942
6404,-10.601989360705772,-10.637575270956455,-10.275180237672874,-10.042825494133439,-9.71732845697735,-9.845132746342676,-10.458283864572035,-9.827815113447777
6405,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.955075560928824,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6406,-12.62991650705487,-11.957928371811645,-12.528941000858847,-12.35266026884595,-12.32072032984054,-12.400053692097046,-12.268998213360092,-12.411897899750743
6407,-13.79906119495153,-13.7810456486637,-13.795948816637441,-13.917995256679008,-13.834555952431371,-13.715177026597589,-13.782393989468963,-13.863190155371052
6408,-12.926183770542835,-12.950638392105486,-13.07880813294151,-12.987095487889253,-13.106056737396518,-12.885662390451062,-13.095678029036533,-12.928738908178001
6409,-13.154253536576618,-13.333300108623112,-13.10644706429649,-13.312418717301105,-13.208137970931366,-13.195993605000112,-13.267316573870461,-13.23520094838841
6410,-11.864883155069508,-12.108607808432096,-11.982542269353894,-12.261997808642375,-12.024417642085172,-12.260395257705525,-12.102120519547293,-12.081819155220646
6411,-12.408334353393311,-12.01248456883071,-11.69074844347728,-11.88170052303986,-11.821949926045727,-11.73553158277233,-11.872052777101919,-11.834522824810952
6412,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.335255228267798,-13.31828612131625,-13.267143786304985,-13.30771579353474,-13.132911406976694
6413,-13.93072084443415,-13.896360960848265,-13.87301214349768,-13.948327143587028,-13.891498212246233,-13.901479005105129,-13.778466767176258,-13.867796318340318
6414,-13.934841897844903,-13.9091899644446,-13.88062208349117,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
6415,-13.917237983266041,-13.9091899644446,-13.88062208349117,-13.963149110149402,-13.891498212246233,-13.865136802250907,-13.802968975586479,-13.88026488462942
6416,-12.266744273311376,-12.679657383059709,-12.26169752738633,-12.209651662371725,-12.347280789017603,-12.049957486394556,-12.298692287882709,-12.276614189826295
6417,-13.934841897844903,-13.9091899644446,-13.87897799541316,-13.963149110149402,-13.877210058241532,-13.86506614640743,-13.802968975586479,-13.88026488462942
6418,-13.934841897844903,-13.867095373177369,-13.881568276240692,-13.91961097079445,-13.866486244240662,-13.841623762110325,-13.79943303479497,-13.88026488462942
6419,-12.953441189866329,-13.129240719999723,-12.948705123322352,-13.052160854856568,-13.147109196619658,-12.849894602049096,-13.074529941673948,-13.07012056661704
6420,-12.32130008661519,-12.552341703404132,-12.399510911815543,-12.705823769540736,-12.691342829563588,-12.470069648133826,-12.349404136178082,-12.453673410045083
6421,-13.401519823016853,-13.340117891878892,-13.270914789050545,-13.319773431151003,-13.31828612131625,-13.267143786304985,-13.310794524792184,-13.132911406976694
