,"k:50,nchains:50,depth:10","k:50,nchains:50,depth:20","k:50,nchains:100,depth:10","k:50,nchains:100,depth:20","k:100,nchains:50,depth:10","k:100,nchains:50,depth:20","k:100,nchains:100,depth:10","k:100,nchains:100,depth:20"
4345,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
4346,-13.890121569780877,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4347,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4348,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.812563144230117
4349,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4350,-13.782590025884627,-13.94437600519991,-13.843230901715328,-13.875336338047266,-13.860075295227384,-13.842323544798205,-13.838913883811706,-13.829144604808784
4351,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
4352,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4353,-13.326291697672007,-13.322018747596724,-13.167839241001582,-13.213837604993873,-13.243867499717894,-13.023787563017414,-13.121808836784567,-13.065391708125013
4354,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4355,-13.168798548879906,-13.33672425150446,-13.408236733076617,-13.278104982057233,-13.138941524466938,-13.458850738454457,-13.203478562451366,-13.205594995302032
4356,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4357,-13.095657125010137,-13.104378497123253,-12.795153680355925,-12.95435557085151,-13.223797693801968,-13.214492081106448,-12.88054268097943,-12.887437900808488
4358,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4359,-12.641814740718665,-13.064165990803767,-12.778154442326395,-12.844578318947974,-12.599683372005844,-13.007753754256225,-12.738847007103898,-12.874315131690462
4360,-12.788220236378173,-12.877721029970465,-12.679737331666098,-12.771677866006092,-12.947765515097892,-12.93410209220076,-13.100890531179745,-12.866630927240577
4361,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4362,-13.200080957615926,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.081633371444996
4363,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.812563144230117
4364,-13.043157465417323,-12.387040654258648,-12.546845793891514,-12.562149814970956,-12.152312454427225,-12.455857686135026,-12.381808875907536,-12.36502654368402
4365,-13.247239658969056,-13.448720084818861,-13.454613371679542,-13.26968621603808,-13.320678060890522,-13.555525462859372,-13.427887665808871,-13.42264919037158
4366,-13.180219345894722,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072790862770276
4367,-13.299381400715664,-13.23965861175232,-13.106032916725542,-13.235879330800586,-13.112371324828214,-13.364332868156033,-13.212976819868238,-13.253608852560255
4368,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
4369,-13.890121569780877,-13.947552059554159,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4370,-13.200080957615926,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.081633371444996
4371,-12.705716486580652,-12.441149159450909,-12.802964091138458,-12.512061435631388,-12.88588638596181,-13.28332463619028,-12.711796304588734,-12.785957740622123
4372,-13.294554854226572,-13.429820391121494,-13.300341689534275,-13.284458092210523,-13.199652695757038,-13.554888515036694,-13.395508647639183,-13.358220024754324
4373,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4374,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4375,-11.115912699305248,-11.030053752696169,-11.318581790743314,-11.34277397828248,-11.359261126773161,-11.112973517586632,-11.083267837280395,-11.476751758693727
4376,-12.263559538257262,-11.614900893755054,-12.070076745741247,-11.896579509399519,-11.789734399733762,-11.866996483093482,-12.02830955736491,-11.84777036436125
4377,-13.816367379444614,-13.947552059554159,-13.837570276133052,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.829144604808784
4378,-12.978380967700177,-12.536272833075046,-12.650789278669494,-12.739838248211626,-12.253203549718796,-12.268183493746614,-12.488454411372679,-12.36875899260262
4379,-12.335368831343205,-12.63484937058634,-12.556901989816115,-12.476528792985684,-11.950334047848923,-12.426746225741931,-12.22347683206711,-12.20961012200466
4380,-13.200080957615926,-12.937630957327679,-12.903113085559687,-12.986841778636958,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.081633371444996
4381,-13.889780832692898,-13.952754967158302,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4382,-9.630130739854835,-9.791618140992291,-9.706789761827393,-9.51423537371352,-10.098699579228324,-9.67197221719863,-9.525800959146554,-9.550357172350846
4383,-13.423214217821414,-13.37017045558305,-13.261828891070031,-13.304021027727126,-13.280976355687725,-13.114969397107515,-13.443100983923728,-13.271989787169675
4384,-13.405374799245312,-13.369553428510704,-13.33732357419263,-13.361356131603502,-13.317828181934917,-13.269903821947615,-13.328109561676543,-13.473404821434142
4385,-12.776330085850676,-12.090058891446649,-12.599680834224767,-12.321371658603645,-12.560156371888906,-12.441020430956847,-12.356265087676622,-12.296453965858845
4386,-12.818510619174104,-12.765394003387069,-12.695133461510238,-12.649312442114553,-12.730397574506199,-12.420223339057825,-12.981707631205879,-12.7013276201881
4387,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.88348778819252,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4388,-13.168798548879906,-13.363023991215151,-13.408236733076617,-13.278104982057233,-13.138941524466938,-13.458850738454457,-13.203478562451366,-13.205594995302032
4389,-13.366703981823985,-13.375707725049203,-13.189945602393259,-13.198974009446584,-13.28585041187656,-12.965126450421993,-13.429617130597697,-13.319348591297047
4390,-12.328091905557672,-11.999389862135462,-12.230121391417557,-12.308454031384768,-11.834937229764616,-11.987751030171685,-11.854894687682666,-11.907817560240424
4391,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4392,-12.596709383113662,-12.877721029970465,-12.654320297151484,-12.801321465442705,-12.947765515097892,-12.881541264778022,-13.033709462496686,-12.91191610718986
4393,-13.376359363240503,-13.384999278904557,-13.210866053987095,-13.194403036860761,-13.320895132600821,-13.047940186403759,-13.355910012700177,-13.217038789887305
4394,-13.890121569780877,-13.952754967158302,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4395,-13.89401776302199,-13.947552059554159,-13.837570276133052,-13.875336338047266,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4396,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.862022044157449,-13.828004396556437
4397,-13.299381400715664,-13.23965861175232,-13.114288657318937,-13.253925736174189,-13.097404360062438,-13.364332868156033,-13.216140236466927,-13.250407748782475
4398,-13.409395089630033,-13.38506913229507,-13.374581564583872,-13.481578635888887,-12.932347092392533,-13.32560100248702,-13.190566275275417,-13.168185542908109
4399,-12.766506273138532,-13.157122426592418,-12.888978459300652,-12.805614668430717,-12.894926684122613,-13.166547860259408,-13.028966209151266,-13.016763935302059
4400,-12.35822380410524,-12.060177948097015,-12.194898911969739,-12.092761908416906,-12.40240843207998,-11.69745457121416,-12.20070283465514,-12.08150903164505
4401,-13.893677025934013,-13.934957725250483,-13.84995220578953,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.811422935977768
4402,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.893274267555432,-13.782241227399707,-13.829144604808784
4403,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.861479490478702,-13.819404972837116
4404,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.875336338047266,-13.860075295227384,-13.893274267555432,-13.865094669887055,-13.829144604808784
4405,-13.890121569780877,-13.940160632854626,-13.841135123866513,-13.88348778819252,-13.903831833464395,-13.858671532932235,-13.861479490478702,-13.823610313008508
4406,-13.03185079153788,-12.3651336967269,-12.57702968658577,-12.63837981287113,-12.158383939138924,-12.413882971159282,-12.405184222939308,-12.42687277234508
4407,-9.880020016556736,-9.74006619866801,-9.650256897865455,-9.912490892011286,-9.5629624511228,-9.931948669408717,-10.225163418447485,-9.991232416843088
4408,-12.454748913680474,-12.76658348133385,-12.540875455250278,-12.544246188895047,-12.692796872270243,-12.684443441767508,-12.416220644928629,-12.202712893865591
4409,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.812563144230117
4410,-13.890121569780877,-13.949578912804053,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4411,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4412,-12.478320150182695,-12.175016714559343,-12.072834629261473,-12.218503873917458,-12.061132618875815,-11.754894046082473,-11.847595756021388,-12.014720444507104
4413,-13.893677025934013,-13.952754967158302,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4414,-13.00578673875441,-13.247633803077115,-13.064629530106961,-12.958374107567362,-13.13032281304903,-13.472364353633061,-13.201180603583037,-13.253464070621641
4415,-11.794958617575366,-11.47704443975785,-11.800118843020439,-11.511485887058361,-11.932598379201318,-11.612138121939049,-11.772836080788865,-11.80844593649871
4416,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.893274267555432,-13.847444931294257,-13.812563144230117
4417,-13.89401776302199,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4418,-13.856344216220888,-13.934957725250483,-13.837570276133052,-13.872264079644724,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4419,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.875336338047266,-13.860075295227384,-13.893274267555432,-13.865094669887055,-13.829144604808784
4420,-13.335556941588337,-13.22432468290196,-13.100906453341768,-13.09777046408887,-13.241677616698839,-13.119852954008495,-13.131117061962925,-13.031787945095738
4421,-11.281299859227099,-10.985020503596765,-11.3685520283209,-11.465401781948296,-11.344918764389092,-11.14028475082976,-10.990363906228646,-11.456719547228465
4422,-13.890121569780877,-13.949578912804053,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4423,-13.369786619602953,-13.187798120392463,-13.070860106695964,-13.206540553456048,-13.182297955805598,-13.010728603543491,-13.178400557028834,-12.983512187264806
4424,-13.019316663777472,-12.762729606674043,-12.899331210513003,-12.986743169878268,-12.81717495278212,-12.928666793451903,-13.13432223750063,-12.744582385987831
4425,-13.126477006604942,-13.100800131188052,-12.970256634667198,-13.121526574733196,-13.004113327678342,-13.146810488952546,-12.976371472702903,-13.078814943556107
4426,-12.961588574627413,-12.844500078370247,-12.827524115488835,-12.703405073476796,-12.467450954086216,-12.862880504074116,-12.833523299400017,-12.837465676682939
4427,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4428,-13.415906607870749,-13.4436121288088,-13.344641869106892,-13.384283800296078,-13.326395385389002,-13.3648382628702,-13.321400563813107,-13.473404821434142
4429,-13.060611503001153,-13.051356413427266,-13.045502013395502,-12.998438761779926,-12.99951962859091,-13.046808851999241,-12.872396894079776,-12.867445730221611
4430,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.869043259484826,-13.819404972837116
4431,-12.916959650345895,-12.536272833075046,-12.650789278669494,-12.745250056298557,-12.253203549718796,-12.268183493746614,-12.497742062324994,-12.36875899260262
4432,-9.67530086883983,-10.29028747048736,-10.05507269908828,-10.285402035606964,-10.602521441406028,-10.823090169951652,-10.689582866460341,-10.427884685452046
4433,-13.068535612384602,-13.0514253421223,-12.956518349500884,-12.976905564624959,-12.924605200701176,-13.319700689355303,-13.167554196091846,-12.891217581021255
4434,-11.850159397397638,-11.831529756223153,-11.78946121123573,-11.984706686486907,-12.216947585372095,-11.670864387338474,-11.82478104002993,-11.96396792739325
4435,-12.705716486580652,-12.441149159450909,-12.802964091138458,-12.512061435631388,-12.88588638596181,-13.28332463619028,-12.711796304588734,-12.785957740622123
4436,-13.890121569780877,-13.94437600519991,-13.837570276133052,-13.876691096471296,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4437,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.88348778819252,-13.903831833464395,-13.858671532932235,-13.861479490478702,-13.823610313008508
4438,-10.795233570948344,-11.44308950326184,-10.895968662131235,-10.848402577858172,-10.480953293189794,-10.907738876599302,-10.819474739303416,-10.385600074747067
4439,-12.515528973995645,-12.16076260374198,-12.605094887766834,-12.45477710455458,-12.857896021397066,-12.33943317874709,-12.233035921154247,-12.154369771628604
4440,-13.035894027650295,-12.536272833075046,-12.650789278669494,-12.759543499214285,-12.196325933757144,-12.168065825476505,-12.497742062324994,-12.373076619067554
4441,-13.816026642356634,-13.860914683735881,-13.838570330760806,-13.80546080660325,-13.860075295227384,-13.763667869737782,-13.736520742006787,-13.821526426743365
4442,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4443,-12.699059461126943,-12.836671421872023,-12.608853599813958,-12.85534522039253,-12.939699996755156,-12.904882909811493,-13.169235473271282,-12.888982590309416
4444,-12.106442076126314,-12.443098952156028,-12.754184616374305,-12.579118564518328,-12.885102331752105,-12.886965426211088,-13.021771059175794,-12.797244955418503
4445,-11.954530579161759,-11.886255818732211,-11.776898068104172,-11.887644338574198,-12.236229280197099,-11.670828342485793,-11.827289088496718,-11.949901235220645
4446,-9.451122758402,-10.179859208530056,-9.946859561230166,-9.886735191545887,-9.812221640066763,-9.672137469548796,-9.925649045719254,-9.938206542574893
4447,-13.889780832692898,-13.947552059554159,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4448,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.862022044157449,-13.819404972837116
4449,-12.76938110282206,-12.436371883510196,-12.690568586915333,-12.488745564795057,-12.496778114187036,-12.531939178716614,-12.38098790771387,-12.398617275743925
4450,-13.439870992007881,-13.358379513340715,-13.374581564583872,-13.48337528347999,-12.976276093064989,-13.335490006643333,-13.173291819300921,-13.168586317301862
4451,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.893274267555432,-13.847444931294257,-13.812563144230117
4452,-13.299381400715664,-13.23965861175232,-13.106032916725542,-13.235879330800586,-13.112371324828214,-13.364332868156033,-13.212976819868238,-13.253608852560255
4453,-13.249616503523463,-13.135109859102425,-13.335734747190111,-13.331161143478953,-12.72893956196268,-13.087744322640878,-13.051436859040335,-13.001696438740924
4454,-13.544382982782194,-13.347144873691434,-13.324655456129996,-13.347864137483931,-13.358543190156368,-13.116993844152121,-13.289302613995421,-13.241587686238915
4455,-13.419928405923585,-13.547945494816103,-13.499792672889855,-13.43513589309356,-13.426364996420183,-13.61879331949514,-13.509011243261924,-13.501975319813042
4456,-11.747552152733443,-12.154427945959828,-11.44257768405751,-11.730257056715743,-12.105189019610364,-11.597300351902504,-12.335559277683329,-11.922430385045582
4457,-13.612305029917811,-13.369862052397652,-13.319561332535603,-13.35701203541048,-13.4285307602281,-13.248587412943802,-13.449466855120784,-13.324709142892846
4458,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
4459,-12.495838712455571,-12.91539418334351,-12.650148668588194,-12.811684966186746,-12.538659738172228,-12.939757069615528,-12.590365102088153,-12.769857946981936
4460,-11.047156855276503,-11.719448559610726,-11.426881907815533,-11.488783185223873,-11.984275941765043,-12.01204754202059,-11.891208598137355,-11.874014443123066
4461,-13.343555023987179,-13.312653612743139,-13.348491073679025,-13.369814851034691,-13.002014413695218,-13.27843393305085,-13.07771118443189,-13.16087016675532
4462,-13.569118449041719,-13.415194851518812,-13.31827765065819,-13.38519360668735,-13.352851628187802,-13.171120398890485,-13.460986207654399,-13.352287904521694
4463,-12.636354054962304,-12.683569373442886,-12.524901480509772,-12.552556930812552,-12.432733139501728,-12.392641915020388,-12.45065895943784,-12.491091614315298
4464,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.828004396556437
4465,-12.691022403508919,-12.877721029970465,-12.654320297151484,-12.728496291966792,-12.947765515097892,-12.932674399536024,-13.06074851612171,-12.907660719015901
4466,-13.427818725843547,-13.553441726288305,-13.474723788642946,-13.43513589309356,-13.414450341861663,-13.53868858393695,-13.49521906427954,-13.501975319813042
4467,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.875336338047266,-13.860075295227384,-13.842323544798205,-13.865094669887055,-13.829144604808784
4468,-13.243541647311094,-13.231120658662544,-13.110944415293162,-13.216289677708856,-13.069019076195874,-13.367961439315936,-13.19721935298253,-13.267771761380466
4469,-13.890121569780877,-13.94437600519991,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4470,-12.494216918868947,-12.708306370179605,-12.613667709116664,-12.500094212159068,-12.454695121782406,-12.598232997571927,-12.44166521527902,-12.464131191720956
4471,-13.11823531234058,-12.937630957327679,-12.903113085559687,-12.960445503873764,-12.982751252996847,-13.04970563078818,-13.030820879398725,-13.072155161007645
4472,-13.29719075988947,-13.135109859102425,-13.335734747190111,-13.318559996867195,-12.72893956196268,-13.087744322640878,-13.008357058411512,-12.98539784835397
4473,-13.245065955478495,-13.026408293455487,-12.977653051998995,-13.224220767200764,-12.726321642758741,-13.265904286307762,-12.811305679475621,-12.962189412273803
4474,-13.816026642356634,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.879196690664525,-13.893274267555432,-13.865094669887055,-13.812563144230117
4475,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4476,-13.147606772954111,-13.312876382441313,-13.413897358658893,-13.278104982057233,-13.138941524466938,-13.458850738454457,-13.203478562451366,-13.205594995302032
4477,-9.720176756528183,-9.541329410093915,-9.53018715470552,-9.801169413877425,-9.727220107244168,-9.85660833405605,-9.889675355636376,-9.673674906904605
4478,-13.147606772954111,-13.346163368340312,-13.413897358658893,-13.291766261045211,-13.138941524466938,-13.458850738454457,-13.194117952491288,-13.205594995302032
4479,-13.89401776302199,-13.934957725250483,-13.844291580207253,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4480,-12.393702486071998,-12.261937094431234,-12.225646404751496,-12.192049136366792,-12.601731920124507,-11.942931371818167,-12.260187781994482,-12.203042934498326
4481,-13.729511018783413,-13.947552059554159,-13.843230901715328,-13.831797130799892,-13.860075295227384,-13.819330247770687,-13.819408528894078,-13.812563144230117
4482,-12.734005303429885,-13.17970514774334,-12.89508051367189,-12.86693006071378,-12.721243682729483,-13.12594824808188,-13.010682444336334,-13.002154105835096
4483,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4484,-13.299381400715664,-13.23965861175232,-13.114288657318937,-13.253925736174189,-13.097404360062438,-13.364332868156033,-13.216140236466927,-13.250407748782475
4485,-13.26979641048192,-13.016720616532757,-12.978939728638641,-13.225040997812197,-12.712781003060405,-13.265904286307762,-12.811305679475621,-12.951768498938913
4486,-11.531794658163264,-11.209926912138686,-11.539978104563843,-11.68514747720419,-11.677361049945691,-11.540772042184683,-11.522232476377512,-11.689923937572196
4487,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.890828371465416,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.819404972837116
4488,-13.385897246857706,-13.277344235931944,-13.153405315798029,-13.054787106375002,-13.294829864718997,-12.86352902292479,-13.192809039920142,-13.169054933237254
4489,-13.58569806370957,-13.353822645034036,-13.301122974440581,-13.352514894438343,-13.40639290140384,-13.205464109868469,-13.453366654223007,-13.287573669888598
4490,-11.789630631953017,-11.672395877133868,-11.796757435142839,-11.63226257345623,-11.988902718248136,-11.492494364212185,-11.780194509093226,-11.773256446641085
4491,-13.415906607870749,-13.345927231713963,-13.344641869106892,-13.384283800296078,-13.326395385389002,-13.364475315935993,-13.338648787145576,-13.48946842044344
4492,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.88976509605579,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.819404972837116
4493,-13.893677025934013,-13.952754967158302,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.856365513757858,-13.823799056385047
4494,-12.916419920067955,-12.817867648548422,-12.827524115488835,-12.73252172895663,-12.467450954086216,-12.862880504074116,-12.833523299400017,-12.851002046229087
4495,-9.630541657672229,-9.488797537503523,-9.933811969673478,-9.482310636983202,-9.5932519534879,-9.65024911099357,-9.61686870220771,-9.168796753909417
4496,-11.525880290890056,-11.480862509936458,-10.937157139536634,-11.251641057470565,-11.144819849258438,-11.42058866497913,-11.07751204916586,-11.199458849714999
4497,-10.846416297172434,-10.539607302344143,-10.830847541070552,-10.58112206333618,-11.016291945835498,-10.74330209430057,-10.700938970573315,-10.857039460134796
4498,-11.422664369314278,-10.921932097792423,-11.201756185524468,-11.189449112619618,-10.773595209278598,-10.573680381801843,-10.806990636199338,-10.511520455043648
4499,-13.57674930806541,-13.432168458571784,-13.319406509806496,-13.407631555910767,-13.453059666716113,-13.171120398890485,-13.460986207654399,-13.367879454134972
4500,-13.299381400715664,-13.23965861175232,-13.106032916725542,-13.235879330800586,-13.112371324828214,-13.364332868156033,-13.212976819868238,-13.253608852560255
4501,-12.10120554074338,-11.61349727533067,-11.924402642103285,-11.81990616312659,-12.095933720901607,-11.584139731885632,-11.798286829245724,-11.898699130375842
4502,-12.551321161695027,-12.42224227998708,-12.769028719648018,-12.534396027556475,-12.84439856511596,-13.01393001872952,-12.915263856040735,-12.925469200654993
4503,-13.04720070152974,-12.536272833075046,-12.650789278669494,-12.759543499214285,-12.196325933757144,-12.168065825476505,-12.497742062324994,-12.373076619067554
4504,-13.218191164203898,-13.346163368340312,-13.393487727729514,-13.296060414527723,-13.13021961518178,-13.473995701308338,-13.185849486711318,-13.221375698020065
4505,-12.275569457050386,-11.749706306930292,-12.206174999247017,-11.95603296908257,-12.145435811079496,-12.065621887818093,-12.04475198771505,-12.203525783864988
4506,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.88348778819252,-13.903831833464395,-13.858671532932235,-13.861479490478702,-13.823610313008508
4507,-13.889780832692898,-13.947552059554159,-13.843230901715328,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4508,-10.529410828821685,-10.02559167268174,-10.077084803233477,-10.022007409739894,-10.344926529219906,-9.934152755883472,-10.007031395837034,-9.906865786062964
4509,-13.89401776302199,-13.940160632854626,-13.844291580207253,-13.873618838068753,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.828004396556437
4510,-12.297234439071874,-12.489193679579492,-12.171270947740824,-12.470877969001945,-12.042812291458462,-12.405524844851248,-12.196962888049308,-12.333935686460268
4511,-13.21253207210357,-13.350140973550856,-13.351051365728484,-13.240971478224248,-13.190883770953237,-13.555525462859372,-13.350024579946608,-13.395981285448237
4512,-13.890121569780877,-13.94437600519991,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4513,-10.77513106533528,-10.355169455008522,-10.824147721564389,-10.436051196127536,-11.00358779657106,-10.723845648751528,-10.639736129349032,-10.834841142154136
4514,-13.890121569780877,-13.934957725250483,-13.837570276133052,-13.886560046595061,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.829144604808784
4515,-13.816367379444614,-13.947552059554159,-13.843230901715328,-13.885205288171033,-13.860075295227384,-13.893274267555432,-13.865094669887055,-13.829144604808784
4516,-13.5174417200148,-13.485307646904161,-13.207485026942475,-13.34883785054841,-13.297468844613611,-13.180152898837862,-13.255179581807154,-13.284197042693116
4517,-12.360879234296977,-12.228835908564617,-12.204002064295953,-12.203636274668208,-12.48012327283946,-11.94043390306847,-12.21630663973715,-12.154061888510885
4518,-13.58569806370957,-13.325337971691923,-13.31049707425404,-13.318052162538859,-13.439400653209686,-13.218952693366889,-13.43597445332009,-13.28059700806297
4519,-13.89401776302199,-13.940160632854626,-13.841135123866513,-13.88348778819252,-13.903831833464395,-13.858671532932235,-13.861479490478702,-13.823610313008508
4520,-11.945879597790825,-11.820796159404152,-11.835457304002587,-11.986438175510072,-12.216947585372095,-11.670864387338474,-11.82478104002993,-11.96396792739325
4521,-13.168798548879906,-13.363023991215151,-13.413897358658893,-13.285904766888496,-13.138941524466938,-13.458850738454457,-13.203478562451366,-13.205594995302032
4522,-13.893677025934013,-13.952754967158302,-13.84995220578953,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.865094669887055,-13.828004396556437
4523,-13.098068983407057,-13.148146100871497,-13.029471100116591,-12.998246321446581,-12.99913136472487,-13.319700689355303,-13.223139104295278,-12.89776242248604
4524,-11.93732407129536,-12.63162623284082,-12.210315264445804,-12.41331526946322,-12.005371238124889,-12.570315054543025,-12.181201282705999,-12.407892561104873
4525,-10.980538981348257,-11.00381664107772,-11.04190045054718,-10.796006733088218,-10.87853907660637,-11.225959364312425,-10.978945189152336,-11.13092054612154
4526,-13.893677025934013,-13.940160632854626,-13.844291580207253,-13.892837354458331,-13.903831833464395,-13.893274267555432,-13.869585813163575,-13.828004396556437
4527,-13.245065955478495,-13.022564231562624,-12.926853356395089,-13.224220767200764,-12.70341635506058,-13.265904286307762,-12.811305679475621,-12.962189412273803
4528,-13.668876311814408,-13.94437600519991,-13.837016817445136,-13.867179065851289,-13.860075295227384,-13.842323544798205,-13.821264145218908,-13.829144604808784
4529,-13.465097060483044,-13.553441726288305,-13.499792672889855,-13.43513589309356,-13.440205970639868,-13.61879331949514,-13.509011243261924,-13.501975319813042
